He 's dropping weight , but most of that came from being at the trainer s and being ridden hard for 60 days .	dropping	2	Pres	16,0,-5,6
46 - Percentage of voters who describe themselves as born - again Christians .	describe	6	Pres	0,13,-1,-10
No one shall be subjected to arbitrary interference with his privacy , family , home or correspondence , nor to attacks upon his honour and reputation .	subjected	4	Past	0,3,9,-18,-15,19,-11,-2,-8,-1
i m pretty sure that they do see things on the tv screen because my cat chases things around the tv screen	chases	16	Pres	0,2,3,9,-20,-19,12,16,-15,-14,-9
Incitement by Arab TV , accompanied by horror pictures of mutilated bodies , has become a powerful weapon of those who lie , distort and want to destroy everything .	distort	23	Pres	0,1,2,10,11,12,-18,-17,-14,-13,19,-11,-7,-6,-3,-2
It must be stamped out .	stamped	3	Past	0,-11
130 - Approximate Number of countries ( out of a total of 191 recognised by the United Nations ) with a US military presence .	recognised	13	Past	0,2,8,11,13,14,15,-19,-15,18,-6,-3
Have you decided who will be assisting tax - wise for these two countries ?	assisting	6	Pres	0,1,6,8,10,12,15,18,19,-1,-9,-2
Per our conversation a few minutes ago , attached please find the revised Stipulation .	attached	8	Past	-16,0,4,-3
Recently , Bush addressed the nation .	addressed	3	Past	0,5,7,12,-19,-18,15,14,-17,-12,-8,-7,-6,-5
The only downside is they should be kept in pairs or trios and require a pretty large habitat .	require	13	Pres	0,3,-10
Real-time suggested bids for our auction - based system provided guidance that enabled G5 to hone advert effectiveness based on their various targeting filters ( age , college level and location ) .	targeting	22	Pres	0,2,3,4,-19,-17,16,19,-9,-5,-4
Scholars are not certain when each of the 154 sonnets was composed , but evidence suggests that Shakespeare wrote sonnets throughout his career for a private readership .	suggests	15	Pres	0,3,9,-20,13,14,15,-17,17,-8,-2
The United States understands this now , after September 11 .	understands	3	Pres	0,3,11,-18,-5,-2
""" At some point , Patricia tripped or the bear tripped her and was at her back ."	tripped	10	Past	0,2,3,4,6,8,10,11,12,16,18,-13,-7,-5,-4,-1
Nobody pays someone to keep their horse in shape and rides once a week , then takes all the ribbons at the show because their horse is good .	rides	10	Pres	0,2,7,-20,14,-17,16,-15,18,-10
At the same time that one truly European own resource is waning rapidly in its importance .	waning	11	Pres	-8,1,-12,0
In Access 2000 , you can only programmatically change the ANSI SQL query mode and any queries created under ANSI-92 mode were hidden in the Database window .	hidden	22	Past	0,2,3,7,9,11,12,-13,-12,-7,-3,-2
Re-interviewed and am going on interviews for a new job .	Re-interviewed	0	Past	0,9,12,-20,15,-16,-15,-14,19,-10,-8,-4,-3,-1
The current system tends to reinforce gender roles , encouraging children to follow culturally framed paths , instead of nurturing their individual interests and potential .	tends	3	Pres	0,6,9,10,11,-19,14,15,-17,-15,-14,19,18,-11,-5,-4,-3,-2
Every now and then , while dinner was awaited , their conversation was backed by intensely sociable sounds – pitched talk – let in from the kitchen as the servant went in and out , laying the table .	awaited	8	Past	0,3,10,11,12,-17,16,-15,-13,-12,-2
I HAD TO ASK THE GIRL WHO BROUGHT MY FOOD AND SHE NEVER CAME BACK TO LET ME KNOW .	BROUGHT	7	Past	0,1,3,4,6,8,-20,14,-16,16,-14,-13,-6,-5,-3,-2
There is an emerging consensus that anthrax was contained in a letter to AMI , the publisher of the National Enquirer -- in a goofy love letter to Jennifer Lopez enclosing a Star of David and proposing marriage .	contained	8	Past	0,3
Steal a horse straight out . Very well . He has done it . Perhaps he can ride .	done	11	Past	0,2,11,-19,-18,-16,-10,-9,-6,-1
"As one that s battled hard through many a broken dream Let me say , "" in order to rise to the occasion you must be willing to go down with the ship "" ,"	battled	4	Past	0,-6,-12,-19
I called the store and the clerk giggled , and agreed that it was gross , but said it was not her problem .	giggled	7	Past	0,1,5,8,10,11,-20,17,-14,-5
Festus could be heard retailing the exchange , confidently in the right , in the kitchen ;	retailing	4	Pres	0,3,6,10,-18,16,-16,-1,-9,-2
For the next hour Quinn alternated between dialing and waiting , always with the same result .	dialing	7	Pres	0,10,11,-18,16,-13,-11,-6,-5,-4
But as I stood on this hillside , I foresaw that in the blinding sunshine of that land I would become acquainted with a flabby , pretending , weak-eyed devil of a rapacious and pitiless folly .	acquainted	21	Past	0,2,3,5,16,-16,17,-13,-15,-11,-12,-6,-5,-3,-2
Look around you and notice all the mind numbing trailor trash cretins out there who should not be procreating , yet they do .	procreating	18	Pres	0,2,6,7,8,10,-17,16,-15,-14,-12,-11,-9,-8,-5,-4,-2
But realizing this potential requires improving the business climate across the economy as a whole and within individual sectors – particularly by addressing the endemic corruption and weak rule of law that are deterring foreign and domestic investors alike .	requires	4	Pres	0,1,2,4,8,10,-19,13,15,17,-14,-15,-12,-4,-1
I congratulated this establishment for doing the research on making NYC pizza because these Scots fcking nailed it .	congratulated	1	Past	0,15,-17,18,19
If the US attacks Iran , it is probable that American forces - already taxed by attacks from Sunni factions - will also face reprisal attacks in Iraq from Shi'ite factions loyal to Iran .	taxed	14	Past	0,2,8,-19,-18,15,-14,19,-11,-9,-1
It simply refers to the same ICC publication for the transfer process that governs the letter of credit generally .	governs	13	Pres	0,-12
Should the statue of David be censored ?	censored	6	Past	-16,0,4
When he went home on leave he rioted on a large scale – pompously . Jack ashore – with a difference – in externals only .	rioted	7	Past	0,3,5,7,13,-19,-17,-18,17,-15,19,-16,-9,-7,-5
We hope that in time , we will have millions of articles with many of them having featured status .	featured	17	Past	0,9,1
I could not go to their country and demand they slaughter and sell an animal as meat the way I prefer to eat it .	slaughter	10	Pres	0,8,9,13,-19,16,17,-3
There she studied with Rem Koolhaas , Elia Zenghelis and Bernard Tschumi .	studied	2	Past	0,5
Seventeen-year-olds sleep on friends ’ couches , I know .	sleep	1	Pres	0,-14,3,14
Returning to it next day , I found Faulkner guilty of no offense .	Returning	0	Pres	0,3,4,6,7,-19,13,-7,-6,-5,-4
Your mama is so fat : When she hauls ass she has to make two trips .	hauls	8	Pres	0,14,-9
Similarly , the dot-com bubble that preceded this period was marked by innovation – Web sites through which one could order dog food and soft drinks online .	preceded	6	Past	11,0,-5,15
Good point , but I 'm comfortable we 're covered because our bidders were all bidding on a chunk of capacity and primary points .	covered	9	Past	0,5,-20,15,-8,-6
You said you liked her and she accepted it as a truth and perhaps as a compliment , but it does not mean she fancies you or wants to pair off with you .	fancies	24	Pres	0,3,6,7,9,10,-17,15,19,-11,-8,-7,-1
The Comédie Humaine remained unfinished at the time of his death - Balzac had plans to include numerous other books , most of which he never started .	remained	3	Past	0,12,-20,-17,-16,-5
Cures insomnia .	Cures	0	Pres	0,7,-19,-18,-17,-14,-10,-9,-8,-5,-4,-2
This meant that he was constantly in danger of quickening his pace and crashing into Stillman from behind .	quickening	9	Pres	0,3,4,9,11,14,17,-12,-11,-8,-6,-5,-4,-1
Some attributions , such as Titus Andronicus and the early history plays , remain controversial , while The Two Noble Kinsmen and the lost Cardenio have well - attested contemporary documentation .	attested	28	Past	0,4,9,10,-20,-19,15,-14,18,-11,-8,-7,-5,-1
This procedure guarantees that all countries applying for membership are treated equally .	guarantees	2	Pres	0,1,4,5,6,8,9,10,-17,18,-13,-11,-10,-9,-4,-3,-1
* gasps * So I would n't make a good prostitute ?	gasps	1	Pres	0,3,4,7,8,13,-16,-15,18,-14,-8,-2
He snatched up Hedwig 's cage , dashed to the window and passed it out to Ron .	passed	12	Past	0,-18,15,-14,-8
Uncle Vernon sat back down , breathing like a winded rhinoceros and watching Harry closely out of the corners of his small , sharp eyes .	breathing	6	Pres	0,5,7,9,11,14,-16,16,-5
Localist group Civic Passion 's Wong Yeung-tat was defeated in this district , and resigned his leadership in Civic Passion .	resigned	14	Past	0,3,13,-8,-7
The way China develops is vital for the way our own societies develop .	develop	12	Pres	0,-6
""" native of Crete "" EL GRECO dies : April 7 , 1614 Monday"	dies	7	Pres	0,2,3,8,-18,-17,-10,-3,-1
Dudley , who was so large his bottom drooped over either side of the kitchen chair , grinned and turned to Harry .	grinned	17	Past	0,8,12,-20,13,-17,16,15,19,-11,-9,-8,-6,-1
Security measures are strict on flights to Israel , the bags are searched , the men are frisked , and the women have an electronic hoop passed over them , fore-and-aft .	frisked	17	Past	0,3,9,12,13,-18,18,19,-7,-5,-4
Both Mr. Parenteau and Ms. Doyon , however , were bleeding badly .	bleeding	10	Pres	0,3,4,6,8,11,-19,16,-16,18,-14,-12,-5,-4,-3,-2
"The islands lie 860 km east of Christchurch , in the middle of the "" Roaring Forties "" ."	lie	2	Pres	0,2,-20,15,-16,-17,19,-12,-13,-8,-6,-1
""" Large as Balzac is , he is all of one piece and he hangs perfectly together ."	hangs	14	Pres	0,4,6,11,-20,14,-17,-16,16,19,-10,-9,-6,-3,-2
The inner circles are primarily financed by terrorist states like Iran and Syria , until recently also by Iraq and Libya and earlier also by some of the Communist regimes .	financed	5	Past	0,18,-18,-17
Your visa should say whether or not you are restricted to work in a specific sector .	restricted	9	Past	0,1,2,3,4,-20,16,-15,-14,-13,-16,-11,-9,-8,-7,-4,-1
""" I wonder if he 's praying for you . """	praying	6	Pres	0,8,11,15,-15,-13,-11,-7,-6,-5,-4,-3
openness of participation , added value , representativeness , quantified and staged objectives , involvement of civil society , monitoring and reporting , cost-effectiveness of administering a self-regulatory initiative , sustainability .	quantified	9	Past	0,1,2,7,-19,16,17,18,19,-16,-7
Harry knew he should n't have risen to Dudley 's bait , but Dudley had said the very thing Harry had been thinking himself maybe he did n't have any friends at Hogwarts	thinking	22	Pres	-16,0
She may be out because in the past she always responds pretty quick .	responds	10	Pres	0,6,15,-11,-9,-7
"You will notice that Questar has requested a "" Payment Plan "" that details when they will pay Transwestern for the interconnect due to the recent Enron events ."	requested	6	Past	0,2,7,-17,-14,-9,-3,-2
The long awaited relief you 've needed in your love life is around the corner , and by the end of the year you will feel much clearer about your partnerships in general .	awaited	2	Past	0,4,12,16,18,-6,-5
Attached is my draft of a request for rehearing .	Attached	0	Past	0,4,11,12,-19,-18,15,-16,-15,-14,18,-7,-5
If anyone would like to be conferenced in or attend in person , please let me know .	conferenced	6	Past	0,14
Since each account belongs to one person , we require everyone to use their real name on their account .	require	9	Pres	0,2,8,-19,-18,15,-16,17,19,-13,-10,-9,-8,-6,-5
Some ants were infected with Beauveria bassiana , a fungus .	infected	3	Past	0,10,12,13,-16,17,-14,-11,-10,-7
Use funnels , measuring tubes , and basters to keep everything well-measured and well away from you .	well-measured	11	Past	0,-20,13,-18,15,17,-14,-13,19,-5,-2
Creative Commons makes no warranties regarding the information provided , and disclaims liability for damages resulting from its use .	disclaims	11	Pres	0,2,3,-12
When you copy an interior horizontal line , the new line is halfway between the line you copied and the line below the line you copied .	copied	25	Past	0,3,8,10,13,-18,15,-16,17,-13,-9,-7
Changing security settings by using the GRANT and REVOKE SQL statements	Changing	0	Pres	0,4
Such ignorance was refreshing .	refreshing	3	Pres	0,-7,-5
You either 1 ) sacrifice on breadth and do n't produce the topics that wo n't interest advertisers , or 2 ) you sacrifice on quality and produce content that does n't cost much to write .	sacrifice	23	Pres	0,4,11,12,-19,17,-12,-8,-7,-6,-5
Over nine dozen temples that had served the Hindu population have been destroyed , with some used as building material and others used as urinals .	destroyed	12	Past	0,2,8,13,15,-16,-17,-14,-11,-5,-1
"Came the disintegration of the Beatles ' minds with LSD which has caused , among others , schizophrenic lyrics such as "" I am the Walrus "" and incoherent schizophrenic musical expositions like "" Revolution number 9 "" ."	Came	0	Past	0,5,7,9,-16,-15,-1,-2
Therefore , any trade mark registration that incorporates the word ONLINE as a suffix in the way that you use it will not enable its owner to prevent others from using the word ONLINE .	incorporates	7	Pres	0,1,2,6,8,-16,-15
On Friday , fishermen rescued over 700 asylum seekers whose boat sank , and the Indonesian Navy reportedly saved 200 more after they were found swimming along the coast of Aceh , Indonesia .	saved	18	Past	0,-20,-9,-6,-3
"They trust you and me to be befuddled by their actions , while they "" do as they wilt . """	befuddled	7	Past	0,16,19,-6,-3
The single most costly thing we spend on is rent and advertising , those two together make up the bulk of what we spend .	spend	23	Pres	0,3,-20,13,-18,14,-14,-12,-1,-9,-7,-6,-4,-2
"i.e. Are we covered if we proceed a word with "" Enron "" ?"	covered	3	Past	-8,0,12,-20
your male is hurting her to put her in her place - biting her scruff is dominance and biting the belly is a move cats use when hunting - to pull the guts out of their prey .	hurting	3	Pres	0,4,8,11,-20,-19,-18,12,15,-15,19,-9,-8,-4,-2
The deeper problem lies with the excessive financialization of the global economy that has occurred since the 1990 ' s .	occurred	14	Past	0,10,13,-14,-9
This commitment is important because the Commission is a body with a monopoly of initiative in accordance with the Treaties and , therefore , basically dictates this Parliament 's political and legislative activity for the next five years .	dictates	25	Pres	0,3,-19,-14,-12,-6,-5,-3
South Korea 's success over the last five decades owes much to the rapid growth of its well - educated labor force .	owes	9	Pres	0,9,12,-14,19,-12,-9,-8,-1
It was originally named ' Googol ' , a word for the number represented by 1 followed by 100 zeros .	named	3	Past	0,11,13,14,-17,-15,-7
Another senior Al Qaeda member ( a shura or policy - making council member no less ) was working for the Egyptian intelligence services and he confirmed the report in a sworn lengthy confession .	sworn	31	Past	0,1,3,6,7,8,9,11,-19,-14,-13,-9,-7,-6
The Osage Trail is a rails-to-trails route that begins at the OSU-Tulsa campus and travels north 15 miles to Skiatook .	travels	14	Pres	0,-3
The problem is compounded by the fact that women are also likely to have less income to hire laborers in the first place .	compounded	3	Past	0,3,5,6,11,12,15,-12,-8,-1
She tosses me around like it s nothing !	tosses	1	Pres	16,0,-14
This VERIFIES that you are truly providing a service .	VERIFIES	1	Pres	0,1,2,11,12,-10
Please find attached Credit 's EOL responses for 3/9/00 .	attached	2	Past	0,10,-19,-14,-12,-7,-4,-1
Also when I talk mathematics I notice the language is very important in mathematics and I actually notice that many times people fail in mathematics because they do n't know how to write a composition .	notice	17	Pres	0,4,6,7,14,-16,-15,-13,-11,-7,-5,-1
That little man who thinks he invented pizza can kiss my *ss .	invented	6	Past	0,6,-19,14,13,16,-16,18,-14,-9,-8,-4,-3,-2
The US Red Cross has mobilised thousands of volunteers for its biggest - ever natural disaster effort and federal emergency teams are being dispatched to affected areas .	mobilised	5	Past	0,7,9,10,-18,-17,16,-16,19,-12,-4
I am forwarding to you guidelines prepared for global products trading .	prepared	6	Past	0,1,2,4,7,8,9,10,-19,-18,15,-15,18,-11,-4,-3
I know when is eat-e chicken , I know when is eat-e beef .	eat-e	4	Pres	0,2,11,-11,-9,-5,-4
Harry tore back across the room as the landing light clicked on .	tore	1	Past	0,2,6,11,-20,-15,17,-13,-10,-9,-7,-3
I typically have work done on my Jeep at the dealership , but it is 6 years old now and getting charged dealership prices just did n't seem cost effective anymore .	charged	21	Past	0,-17,-14,-9,-4,-2
But privatisation does not even come into question in this context , it is not being proposed .	proposed	16	Past	0,1,2,5,10,14,-17,-14,19,-13,-7,-3
A press conference will be held to discuss the consumer class action lawsuit to be filed today .	filed	15	Past	0,17,11,1
I remember it when I laugh .	remember	1	Pres	0,1,6,8,11,-19,14,15,13,-16,-14,-6
Waiting to be summoned to the customs officers ' booths , the companions of the journey ignored each other .	Waiting	0	Pres	0,1,3,4,5,11,-19,-16,-13,-11,-10,-8,-5,-4,-3,-1
Furthermore , before and after the implementation of the intervention , we performed a D2 Test of attention that measures selective and sustained attention , as well as visual scanning accuracy and speed .	performed	12	Past	0,3,4,8,12,14,-17,16,-16,15,-14,-10,-9,-8,-4,-2
Dr. Fortier and his girlfriend lashed two canoes together and paddled eight kilometres along the Soper River .	lashed	5	Past	0,8,11,12,-18,-16,17,18,-12,-9,-8,-6
He loves to flirt with her when Cyprian 's not looking , but get her doing her marvellous wriggle on the floor and he just stands there like Andrew , dragging his feet .	loves	1	Pres	0,-15,-6
"I ask one of the hostesses when I may expect to receive a drink and she cries out in irritation , "" Back to your seat ! """	cries	16	Pres	0
I kept hoping to see more of your work .	hoping	2	Pres	0,9,10,13,14,-17,17,18,19,-3
They do check the cart as you leave so do n't try to sneak anything past them .	leave	7	Pres	0,5,7,15,-15,-13,-12,-8,-5,-4
It is also a fact that almost everybody in the region blames this situation on the United States , on Israel , on Western Civilization , on Judaism and Christianity , on anyone and anything , except themselves .	blames	11	Pres	0,1,3,6,14,-18,15,-12,-6
Addressing inequality requires greater redistribution through national tax systems , together with enhanced programs for adult education , presumably making heavy use of new technologies .	enhanced	12	Past	0,-20,-17,-15,-14,-7,-1
Louisiana 's Governor Blanco urged residents to spend Wednesday in prayer and assured them the crisis would eventually be overcome .	assured	12	Past	0,1,2,3,6,11,12,-19,16,-15,18,-12,-2,-7,-6,-4,-1
He won a case against the Greek railways several years ago and he is owed several thousand pounds by them .	owed	14	Past	0,-20,13,15,16,17,18,-5,-4,-3
Parts department blows , Service department is even worse .	blows	2	Pres	0,5,6,7,8,10,-20,-19,-17,19,-6,-5,-4,-3,-2
Build a community around your business .	Build	0	Pres	0,2,11,14,-17,15,-14,19,-2
You 've just said one should n't burden oneself with suffering .	suffering	10	Pres	0,5,-19,-12,-4
That means expense , space , and they require weekly cage cleaning .	require	8	Pres	0,4,-19,14,15,18,-6
Human rights are below any reasonable standard , in spite of the grotesque fact that Libya was elected Chair of the UN Human Rights commission .	elected	17	Past	0,6,11,-20,-18,15,14,17,-12,-3,-2
Employees seemed to be having a good time chatting and laughing with each other , while myself and other customers were completely ignored .	ignored	22	Past	0,8,12,14,-18,-15,-14,-12,-11,-8,-7,-6,-5
Stay hydrated and exercise wisely .	hydrated	1	Past	0,7,9,13,-18,14,17,-15,-13,-11,-10
She then blows herself up , killing 20 people , including many children , with heads and arms rolling around in the restaurant .	blows	2	Pres	0,3,6,7,14,-18,-17,-15,18,16,-16,-7,-6
And someone was goggling through the bars at him : a freckle-faced , red-haired , long-nosed someone .	goggling	3	Pres	0,10,-20,14,17,-9,-1
Harry washed his hands and bolted down his pitiful supper .	washed	1	Past	0,1,6,-16,19,-13,-3
Please see the attached Interconnect Agreement with Questar .	attached	3	Past	0,18,-13,13
HBS will shadow Enron and a number of other companies over the next five years to assess how we react to market changes and to see how we morph during this time period .	morph	28	Pres	0,2,4,13,-18,-14,-2
Countless times , Harry had been on the point of unlocking Hedwig 's cage by magic and sending her to Ron and Hermione with a letter , but it was n't worth the risk .	unlocking	10	Pres	0,1,4,17,-14,19,-15,-11,-2,-10,-7,-6,-4,-1
Incitement by Arab TV , accompanied by horror pictures of mutilated bodies , has become a powerful weapon of those who lie , distort and want to destroy everything .	accompanied	5	Past	0,2,10,11,-19,-17,16,-15,-7,-6,-3
International law does not know how to handle someone who sends children to throw stones , stands behind them and shoots with immunity and can not be arrested because he is sheltered by a Government .	sends	10	Pres	0,8,9,10,-17,16,19,-9,-5,-4,-1
We continue to depend on this same virtuous cycle : More readers , means more editors , which creates better instructions , leading again to more readers .	creates	18	Pres	0,2,4,5,9,10,12,-19,-17,-16,18,-11,-7,-5,-3
The other day I took up a man who hanged himself on the road .	hanged	9	Past	0,1,9,10,-19,14,-15,-14,-12,-10,-7,-4
Are the adherent of ' Crowleyan Thelema ' and others of similar ilk appropriating or appropriating from the appropriators to redirect ' energy ? '	appropriating	15	Pres	0,13,-16,17,-13,-11,-7
while in The Rape of Lucrece , the virtuous wife Lucrece is raped by the lustful Tarquin .	raped	12	Past	0,-15
Additional cost will be incurred for the remainder of this year , that I have not been able to review yet .	incurred	4	Past	0,3,8,9,-20,12,14,18,19,-13,-2,-7,-3,-1
I listen carefully , closely , more closely than I 've ever listened in my life , utterly attentive , but I often feel that I have dropped into a shoreless sea .	listen	1	Pres	0,3,17,-11,-8
As Mr Simpson has said very correctly , this is a process which we can never take for granted or regard as having come to an end .	granted	18	Past	0,4,8,-20,12,14,-17,-15,19,-1,-9,-7,-4,-2
When she dances she makes the band skip .	dances	2	Pres	0,2,8,9,-20,12,-16,-15,19,-10,-7,-6,-4
Al Qaeda 's regional operative , Hambali , who was at a key January 2000 meeting and supervised Sufaat , has been captured .	supervised	17	Past	0,5,6,12,14,-18,16,18,-14,-11,-6,-4,-3,-1
With extra blackworms and maybe frozen ( defrosted , rinsed ) frozen foods earlier in the day , they may leave 30 - 40 eggs at a time .	defrosted	7	Past	0,5,8,-20,16,-15,-9,-8
She puts mayonnaise on aspirin . ( <- clearly the winner )	puts	1	Pres	-8,0,-2,-9
As we discussed yesterday , Laird and I spoke and we think that the presentation is good to go for Thursday .	discussed	2	Past	0,1,5,7,11,14,-18,17,18,-13,-9,-8,-5
Over time it has merged with the neighboring cities of Scottsdale , Tempe , Glendale , Peoria , Chandler , and Gilbert to form the Greater Phoenix Metropolitan Area .	merged	4	Past	0,1,5,12,13,14,18,-9,-5
And thus the United States of America - The Land Of The Free And The Home Of The Brave - becomes just another Military Dictatorship , no better than Nazi Germany or Fascist Italy during World War II .	becomes	20	Pres	0,16,-15,-9,-4,-3
Do you live in a gated community or gentrified neighborhood ?	gentrified	8	Past	0,18,-12,-7,-1
The public information mostly relates to those suspected sleepers who have been detained or who are at large and are being sought .	detained	12	Past	0,2,5,6,12,13,-17,16,17,-16,-13,19,18,-8,-7,-6
Parisians dislike Americans for their lack of speaking French and proper French manners .	dislike	1	Pres	0,1,6,10,13,18,19
For example , the report found that women face obstacles mobilizing the labor they need to help their farms flourish .	mobilizing	10	Pres	0,1,-4,-2
The amount of transportation revenues recorded in the general ledger is $ 165.9 m .	revenues	4	Pres	0,3,7,-20,-12
Family owned and operated makes sure the atmosphere is relaxed and the food home - cooked with style .	operated	3	Past	0,3,5,8,9,12,14,17,-15,-11,-1,-7,-5,-3,-2
I just got back from france yesterday and just missed the food already !	missed	9	Past	0,1,12,16,17,-14,18,-8,-7,-5,-1
From 1594 , Shakespeare 's plays were performed by only the Lord Chamberlain 's Men , a company owned by a group of players , including Shakespeare , that soon became the leading playing company in London .	performed	7	Past	0,1,3,10,-20,14,-15,-14,19,-11,-9,-7,-3,-2
You change the layout of a chart by moving the fields to predefined drop areas within the chart workspace .	moving	8	Pres	0,2,7,-20,13,-18,-17,-16,18,-10,-7,-5,-3,-1
Application folder containing the application ( the folder where Msaccess.exe is located ) .	containing	2	Pres	0,2,9,10,-20,14,17,-14,19,-13,-10,-8,-3,-2
Proposed alternative candidates include Francis Bacon , Christopher Marlowe , and Edward De Vere , 17 th earl of Oxford .	Proposed	0	Past	0,1,4,7,8,12,-20,-19,15,-17,-18,19,-12,-13,-8,-3,-2
In the time it takes me to explain she grasps and loses the words , grasps and loses phrases as they go past .	grasps	15	Pres	0,10,-19,14,-15,19
Therefore , we will have to see how the requirements guaranteeing the maximum degree of safety can be further improved .	improved	19	Past	0,11,12
The true absurdity of the entire situation is easily appreciated when we consider that George W. Bush never showed any bravery at all at any point in his life .	appreciated	9	Past	0,3,5,17,-6
Muttering darkly , Mr Borgin disappeared into a back room .	disappeared	5	Past	0,2,4,5,-19,14,18,-13,-10,-8,-6,-4,-3
Very disappointed in Kitchen Aid as well , I thought that they pre-screened their vendors for price and quality of work , obviously they do not !	pre-screened	12	Past	0,-7,7
Nobody pays someone to keep their horse in shape and rides once a week , then takes all the ribbons at the show because their horse is good .	pays	1	Pres	0,6,8,9,11,14,-18,-12,-6,-4
And - most influential of all - Victor Cousin 's courses on philosophy encouraged his students to think independently .	encouraged	13	Past	0,4,11,-16,-14
When you copy data to a program other than Excel or Word that does not support the HTML format used by PivotTable views , the data is copied as unformatted text .	copied	27	Past	0,10,19,-12
All the offworlders I had ever met were teachers .	met	6	Past	0,3,4,5,7,-17,17,-14,18,-10,-7,-2
per our conversation yesterday afternoon , attached are proposed drafts of the Schedule and the Para. 13 relative to the above .	proposed	8	Past	0,2,4,7,11,15,-15,-14,19,-12,-11
Four or five chimneys were perched on top of the red roof .	perched	5	Past	0,18,19,-12
To buy into Putin 's sham federalism is to accept the lies that the Kremlin has been spewing about Ukraine 's current interim government and the brave men and women who ousted Yanukovych .	ousted	31	Past	0,5,7,-15,19,-9,-3
"Specifically , Jeffs is charged in Utah and Arizona with sexual assault of underage girls and with arranging "" spiritual "" marriages for girls and older men ."	charged	4	Past	0,13,14,16,-11,-10,-9
They really are milking the incompetence angle though , are n't they ?	milking	3	Pres	-8,0,5,-10
Al Qaeda members and sympathizers feel that the FBI 's involvement in countries like Egypt , Saudi Arabia , Pakistan , Indonesia , and the Philippines interferes with the sovereignty of those countries .	interferes	26	Pres	0,7,8,9,-20,13,-15,-14,18,-10,-1
I suppose that it 's damn lucky for the GOP that she is populated with gullible idiots .	suppose	1	Pres	0,-6
Bos obtained his doctorate from the University of Copenhagen .	obtained	1	Past	0,10,-19,16,-14,-2,-8,-6,-4,-1
""" Honoré ( so named after Saint Honoré of Amiens , who is commemorated on 16 May , four days before Balzac 's birthday ) was actually the second child born to the Balzacs ;"	commemorated	13	Past	0,1,-18,14,19,-1
I mostly deals with dating advice	deals	2	Pres	0,5,7,11,12,-20,14,15,-19,17,18,-14,-1,-2
As religious people , clergy and lay leaders , we are mandated by faith to stand for justice in our common civic life .	mandated	11	Past	0,2,10,12,13,-20,-4,-1
- a communication on whether this programme should be continued and adapted , accompanied by an appropriate proposal .	accompanied	13	Past	0,1,2,3,7,8,9,19,-12,-4
By wandering aimlessly , all places became equal , and it no longer mattered where he was .	mattered	13	Past	0,8,-20,-19,14,15,-15,-10,-9,-5,-1
Finally , we ask that the Commission ensures that Structural Fund monies are spent in a way which is transparent .	ensures	7	Pres	0,1,4,13,14
""" Time is the best teacher , except for the fact that it kills off its best students """	kills	13	Pres	0,3,8,12,-18,-17,-16,15,-14,-13,-11,-4
As far as I understand , this ad will get dogs excited , but my question is : Can dogs actually see the images featured in the advert like humans ?	featured	24	Past	0,2,4,5,7,11,-20,18,-12,-11,-10,-9
School-Camps At Kopinga Marae [ 3 ] also utilise this wonderful national treasure for hosting visiting school groups .	utilise	8	Pres	8,0,-9
It was a wrong number that started it , the telephone ringing three times in the dead of night , and the voice on the other end asking for someone he was not .	ringing	11	Pres	0,-20
I called the school most probably 10 times before I finally enrolled in a 20 hour package .	enrolled	11	Past	0,-18
24,000 - Estimated number of premature deaths that will occur under Bush 's Clear Skies initiative .	Estimated	2	Past	0,1,2,7,8,9,11,-20,15,17,-11,-8,-4,-3,-2
Feeling jumpy , Harry set off , trying to hold his glasses on straight and hoping against hope he 'd be able to find a way out of there .	Feeling	0	Pres	0,4,12
When we compare male and female farmers with similar land sizes across similar settings , the productivity gap can be as high as 66 % , as it is in Niger .	compare	2	Pres	0,4
Until now , he realized , he had never seriously questioned the circumstances of his hiring .	hiring	15	Pres	0,2,4,5,7,12,-19,14,13,-16,18,-13,-8,-5,-4,-3
I have counted around 25 of them and they currently reside in a 20 gallon tank .	counted	2	Past	0,1,3,7,8,-20,-19,-18,16,18,-13,-5,-2
In 2001 , according to Indian army officials , security forces launched a wide - ranging operation in the 300 - some inhabited islands neighboring Andaman and Nicobar , and found huge caches of arms .	inhabited	22	Past	0,2,6,12,-14,-9,-7,-5,-3,-2
Someone had put up a board with a collage of blown-up pictures of Mweta – speaking , laughing , yawning , touching a piece of machinery with curiosity , leaving , arriving , even threatening .	yawning	19	Pres	0,3,11,-15,-6,-3
her long curly hair had sprung out , diademed with raindrops , because she had done her marshmallow toasting outside over the spit fire .	toasting	18	Pres	0,1,8,-19,14,15,-16,18,-14,-11,-9,-7
The result indicates significant improvement in the performance of the sustained attention in the test , as well as a high dispersion , which reveals a variation in relation to the performance .	indicates	2	Pres	0,-18,15,16,-17
These people are dangerous wether they 're head - banging to ' Canibal Corpse ' or humming along to ' Onward Christian Soldiers ' .	humming	16	Pres	0,11
I was saddened to see the reviews that claimed World Hats Mart has poor service .	saddened	2	Past	0,15,-16,-12,-11,-8,-6
Boiled WHITE rice and boiled chicken breast .	boiled	4	Past	0,2,4,9,10,-20,12,-19,-17,-16,15,14,-11,-9,-8
Developing countries have a lot to gain from attracting multinational firms .	Developing	0	Pres	0,11,15
But supporters are pointing a few good things out :	pointing	3	Pres	0,10,-17,18,-13,-6,-4,-3
